Date,AGL.JO,BID.JO,CPI.JO
2024-03-12,43524.171875,44883.40234375,211315.828125
2024-03-13,44218.12109375,45482.1796875,212072.578125
2024-03-14,42605.1328125,45446.19140625,211041.921875
2024-03-15,43918.328125,45266.26171875,208760.703125
2024-03-18,43248.94921875,45090.32421875,205963.640625
2024-03-19,42718.16796875,44506.72265625,205340.84375
2024-03-20,43299.078125,45673.4296875,205839.671875
2024-03-22,45699.3984375,45508.46875,207787.03125
2024-03-25,45654.18359375,46288.2734375,208921.640625
2024-03-26,45034.9375,46481.2265625,211281.84375
2024-03-27,44665.35546875,46410.2421875,210529.09375
2024-03-28,45722.00390625,46169.3046875,209508.453125
2024-04-02,47107.9375,46172.3046875,209929.3125
2024-04-03,47421.4921875,45177.5546875,209907.3125
2024-04-04,48996.14453125,45837.38671875,217471.765625
2024-04-05,48886.05859375,44770.65625,219854.953125
2024-04-08,49525.9453125,43488.98046875,221954.25
2024-04-09,50225.79296875,43813.8984375,219925.9375
2024-04-10,50012.49609375,44153.8125,212418.453125
2024-04-11,49173.07421875,43988.85546875,211803.65625
2024-04-12,51117.3125,43295.02734375,204038.28125
2024-04-15,50596.359375,42331.27734375,204276.203125
2024-04-16,48745.5,42386.26171875,200932.328125
2024-04-17,50581.61328125,41533.4765625,198083.296875
2024-04-18,51028.84765625,41589.4609375,201642.09375
2024-04-19,51087.82421875,41539.4765625,199932.671875
2024-04-22,49755.953125,42149.3203125,201598.109375
2024-04-23,48851.65625,42187.30859375,217304.8125
2024-04-24,50501.99609375,42589.20703125,215673.359375
2024-04-25,60057.06640625,42189.30859375,216144.203125
2024-04-26,61030.16796875,42551.21875,223891.609375
2024-04-29,62972.4375,42583.2109375,229773.609375
2024-04-30,60646.82421875,43147.06640625,232707.625
2024-05-02,60562.29296875,42849.14453125,228922.90625
2024-05-03,61122.5625,43218.05078125,226923.578125
2024-05-06,60646.82421875,43007.10546875,225708.984375
2024-05-07,61089.14453125,43384.0078125,230439.390625
2024-05-08,60561.30859375,43778.91015625,227923.25
2024-05-09,62359.08984375,43338.01953125,228597.0
2024-05-10,63005.859375,42952.1171875,229359.75
2024-05-13,62396.44140625,44226.79296875,228866.921875
2024-05-14,59319.8671875,44088.83203125,227923.25
2024-05-15,59644.234375,44186.8046875,226833.890625
2024-05-16,59411.28125,43699.92578125,228277.609375
2024-05-17,61010.5078125,43127.07421875,226956.875
2024-05-20,61107.8203125,43139.06640625,228976.484375
2024-05-21,60524.94140625,42727.17578125,227900.6875
2024-05-22,60740.203125,42776.16015625,226699.921875
2024-05-23,61656.29296875,42223.30078125,225957.0625
2024-05-24,60521.9921875,41395.51171875,226517.953125
2024-05-27,60201.5546875,41916.37890625,224621.3125
2024-05-28,58876.56640625,42107.33203125,224360.359375
2024-05-30,58063.68359375,42189.30859375,216420.875
2024-05-31,58352.6640625,41573.46484375,212949.53125
2024-06-03,57872.01171875,41826.40234375,222683.671875
2024-06-04,56297.35546875,41441.5,219801.234375
2024-06-05,56263.9375,42031.3515625,216958.765625
2024-06-06,56872.37109375,42892.1328125,217272.703125
2024-06-07,56274.75,42589.20703125,218459.484375
2024-06-10,55363.5703125,42589.20703125,215818.984375
2024-06-11,54955.65625,42573.21484375,221295.953125
2024-06-12,55197.45703125,42153.3203125,221930.8125
2024-06-13,55289.8515625,41025.60546875,225191.203125
2024-06-14,55114.890625,40484.7421875,237264.90625
2024-06-18,54282.34765625,41548.47265625,258871.796875
2024-06-19,54650.9453125,42739.16796875,259602.65625
2024-06-20,55895.3359375,42440.24609375,258161.9375
2024-06-21,54845.56640625,42060.34375,259946.609375
2024-06-24,56633.51953125,42542.22265625,256851.1875
2024-06-25,56993.26953125,42786.16015625,257147.125
2024-06-26,57373.6640625,43110.07421875,256291.296875
2024-06-27,57068.95703125,42530.22265625,253451.828125
2024-06-28,56665.953125,42476.23828125,262850.0625
2024-07-01,55240.70703125,41364.51953125,265481.5625
2024-07-02,54946.80859375,42823.15234375,262850.0625
2024-07-03,55957.26171875,42817.15234375,266326.375
2024-07-04,55568.01953125,43168.06640625,265449.5625
2024-07-05,55651.5703125,42478.23828125,263610.875
2024-07-08,54955.65625,42377.26171875,264006.84375
2024-07-09,54455.34375,42506.23046875,263449.9375
2024-07-10,54821.9765625,42368.265625,262653.0625
2024-07-11,54668.640625,42108.33203125,269338.8125
2024-07-12,55371.43359375,42080.33984375,273173.09375
2024-07-15,55462.84765625,42687.18359375,278766.03125
2024-07-16,53318.09375,42491.234375,277221.3125
2024-07-17,53215.8671875,42472.23828125,269718.75
2024-07-18,52989.79296875,43738.91796875,268149.03125
2024-07-19,52099.2578125,43608.94921875,270001.6875
2024-07-22,51702.15625,44088.83203125,271526.375
2024-07-23,50915.80859375,44033.84375,273328.0625
2024-07-24,51718.86328125,44221.79296875,274147.90625
2024-07-25,52175.92578125,44802.6484375,276771.40625
2024-07-26,54697.14453125,44296.77734375,277851.1875
2024-07-29,54741.375,44266.78515625,277427.25
2024-07-30,52565.16796875,44400.75,276591.4375
2024-07-31,54227.3046875,45319.515625,283546.125
2024-08-01,52690.984375,44375.7578125,285747.6875
2024-08-02,51296.203125,43730.91796875,281446.5
2024-08-05,50931.53515625,43253.04296875,276344.5
2024-08-06,50947.265625,43000.10546875,278449.0625
2024-08-07,50699.56640625,43153.06640625,279946.78125
2024-08-08,51005.2578125,42689.18359375,276647.4375
2024-08-12,51308.98046875,42862.13671875,273513.0
2024-08-13,50718.2421875,42854.14453125,277072.34375
2024-08-14,49265.46875,43810.90234375,283326.15625
2024-08-15,49898.4765625,43150.06640625,282546.3125
2024-08-16,49318.546875,43599.953125,283432.125
2024-08-19,50798.83984375,43798.90234375,287945.28125
2024-08-20,51421.03515625,43053.08984375,287946.28125
2024-08-21,52553.37109375,43114.07421875,288985.09375
2024-08-22,51852.54296875,43229.05078125,284845.84375
2024-08-23,51968.52734375,43241.04296875,288745.125
2024-08-26,52632.0078125,41616.45703125,292444.4375
2024-08-27,52940.6484375,42079.33984375,295793.78125
2024-08-28,51997.03515625,43988.85546875,291482.625
2024-08-29,51603.86328125,45603.4453125,294864.96875
2024-08-30,50684.8203125,44902.625,292538.40625
2024-09-02,51464.28515625,44529.71875,294222.0625
2024-09-03,48847.72265625,45142.5625,288945.09375
2024-09-04,48657.03515625,45288.5234375,289591.96875
2024-09-05,48592.16015625,45392.5,290650.75
2024-09-06,46787.5,44652.6875,287611.34375
2024-09-09,46635.1484375,44514.72265625,295368.875
2024-09-10,45872.39453125,44663.68359375,300537.875
2024-09-11,46059.1484375,44568.70703125,300537.875
2024-09-12,47152.16796875,44284.77734375,301442.71875
2024-09-13,47757.65234375,44883.62890625,299202.125
2024-09-16,47849.06640625,43818.8984375,298193.3125
2024-09-17,48586.265625,44521.71875,300542.875
2024-09-18,48239.2890625,44388.75390625,299443.09375
2024-09-19,50031.171875,44390.75390625,301543.6875
2024-09-20,48525.32421875,44317.76953125,305088.0
2024-09-23,48031.890625,44801.6484375,307764.53125
2024-09-25,51768.01171875,44199.375,306441.75
2024-09-26,54514.3203125,44057.39453125,310017.0625
2024-09-27,54814.11328125,44552.328125,309460.1875
2024-09-30,54961.55078125,44269.3671875,304393.15625
2024-10-01,55399.94140625,44086.390625,308407.375
2024-10-02,56182.3515625,44135.3828125,312840.53125
2024-10-03,54648.98046875,43994.40234375,309001.28125
2024-10-04,54355.0859375,44166.37890625,307999.46875
2024-10-07,54503.5078125,43966.40625,307567.53125
2024-10-08,51651.04296875,44090.38671875,307093.625
2024-10-09,52193.62109375,44224.37109375,308641.34375
2024-10-10,51641.21484375,44424.34765625,313140.5
2024-10-11,51941.98828125,44594.32421875,320939.0
2024-10-14,51898.7421875,44336.35546875,321999.8125
2024-10-15,50489.21875,44343.35546875,328401.59375
2024-10-16,51161.54296875,44484.33984375,325958.75
2024-10-17,52777.48046875,44453.34375,327368.5625
2024-10-18,53730.921875,44664.31640625,325958.75
2024-10-21,53237.4921875,44135.3828125,323618.03125
2024-10-22,53476.34375,43584.453125,319230.59375
2024-10-23,52864.9609375,43513.4609375,318829.65625
2024-10-24,54157.515625,43044.5234375,322108.25
2024-10-25,55105.0625,42763.55859375,317081.875
2024-10-28,55882.55859375,43026.5234375,318113.75
2024-10-29,56160.7265625,42694.56640625,313272.34375
2024-10-30,54373.76171875,42241.625,316193.96875
2024-10-31,53408.5234375,41709.69140625,317036.875
2024-11-01,54003.1953125,42468.59375,323609.03125
2024-11-04,54282.34765625,42015.65234375,324958.875
2024-11-05,54041.53125,42620.57421875,330758.125
2024-11-06,53326.9375,43131.51171875,327380.5625
2024-11-07,54878.98828125,43295.48828125,330953.125
2024-11-08,52706.7109375,43685.44140625,329495.3125
2024-11-11,52937.69921875,43079.515625,327660.53125
2024-11-12,50602.25390625,45700.18359375,329105.34375
2024-11-13,50743.796875,44777.30078125,327935.5
2024-11-14,50598.32421875,45877.16015625,327458.5625
2024-11-15,51877.1171875,45857.1640625,324936.875
2024-11-18,51495.73828125,45109.2578125,324800.90625
2024-11-19,51923.3125,44686.3125,328668.40625
2024-11-20,53057.6171875,44921.28125,333957.75
2024-11-21,52223.109375,44840.29296875,337657.28125
2024-11-22,52545.5078125,44681.3125,336139.46875
2024-11-25,53205.0546875,44247.3671875,332679.90625
2024-11-26,53162.7890625,44653.31640625,335930.5
2024-11-27,54305.9375,44465.33984375,329592.28125
2024-11-28,53974.69140625,44326.359375,326739.65625
2024-11-29,55864.8671875,44115.38671875,326076.71875
2024-12-02,57839.57421875,44588.32421875,325078.84375
2024-12-03,57992.91015625,44726.30859375,322636.15625
2024-12-04,56700.35546875,45194.24609375,325269.84375
2024-12-05,56659.07421875,45121.2578125,328813.375
2024-12-06,55879.609375,44694.3125,331640.03125
2024-12-09,57371.69921875,44762.3046875,331621.03125
2024-12-10,56227.56640625,44751.3046875,331505.03125
2024-12-11,56432.015625,44796.296875,330636.15625
2024-12-12,56200.046875,44465.33984375,329625.28125
2024-12-13,55176.81640625,44694.3125,332848.875
2024-12-17,55240.70703125,43746.43359375,326168.71875
2024-12-18,54521.19921875,43382.48046875,325510.8125
2024-12-19,53346.59765625,43199.5,318532.6875
2024-12-20,51848.609375,44048.39453125,317598.8125
2024-12-23,52984.87890625,43827.421875,317671.78125
2024-12-24,53529.421875,43787.42578125,316659.9375
2024-12-27,54123.11328125,43606.44921875,316570.9375
2024-12-30,53711.265625,43297.48828125,312951.40625
2024-12-31,54243.03125,43051.51953125,313394.34375
2025-01-02,54146.703125,43294.48828125,311560.5625
2025-01-03,53860.671875,43351.484375,313615.3125
2025-01-06,54511.37109375,43144.5078125,314660.1875
2025-01-07,54537.91015625,43447.46875,317989.75
2025-01-08,54164.39453125,44025.3984375,311195.625
2025-01-09,55747.8984375,44173.37890625,309410.84375
2025-01-10,55859.953125,44648.31640625,306762.1875
2025-01-13,56250.17578125,43202.5,299463.09375
2025-01-14,55737.0859375,42536.5859375,296698.4375
2025-01-15,55576.8671875,43793.42578125,303130.625
2025-01-16,55528.703125,44919.28125,303140.625
2025-01-17,57466.05859375,45789.171875,302145.75
2025-01-20,58166.890625,46287.109375,301258.875
2025-01-21,57579.09765625,45835.16796875,297863.3125
2025-01-22,57469.9921875,45818.16796875,297763.3125
2025-01-23,56909.72265625,46010.14453125,292063.03125
2025-01-24,57303.875,46177.12109375,292063.03125
2025-01-27,55031.33984375,45880.16015625,290913.1875
2025-01-28,54454.359375,46072.13671875,291660.09375
2025-01-29,53700.453125,46266.11328125,296024.53125
2025-01-30,53449.8046875,46826.0390625,294579.71875
2025-01-31,54056.2734375,47643.9375,297224.375
2025-02-03,53058.59765625,47262.984375,297354.375
2025-02-04,53629.68359375,46901.03125,306939.15625
2025-02-05,53104.796875,46683.05859375,309789.78125
2025-02-06,55763.625,47517.953125,317059.875
2025-02-07,56062.43359375,47593.94140625,322459.1875
2025-02-10,56123.375,47545.94921875,315960.0
2025-02-11,54356.06640625,47756.921875,313734.28125
2025-02-12,55062.79296875,47526.94921875,315439.09375
2025-02-13,56145.984375,47058.01171875,311060.625
2025-02-14,56911.6875,46416.09375,307619.0625
2025-02-17,56911.6875,45914.15625,308924.90625
2025-02-18,55541.48046875,46396.09375,313080.375
2025-02-19,54488.76171875,47179.99609375,312366.46875
2025-02-20,56145.0,47193.9921875,310460.71875
2025-02-21,55783.28125,47267.984375,310510.6875
2025-02-24,54081.828125,46790.046875,308950.90625
2025-02-25,53962.89453125,46930.02734375,312541.4375
2025-02-26,54552.65234375,46365.09765625,317901.78125
2025-02-27,54081.828125,46135.12890625,311463.59375
2025-02-28,53486.171875,45032.26953125,307398.09375
2025-03-03,55583.74609375,45320.23046875,308287.96875
2025-03-04,53982.5546875,43873.41796875,304794.4375
2025-03-05,55533.6171875,43414.47265625,306138.25
2025-03-06,56470.3515625,43362.48046875,301901.78125
2025-03-07,55026.42578125,43389.4765625,301961.78125
2025-03-10,52685.0859375,43588.453125,299670.0625
2025-03-11,52145.45703125,42763.55859375,295008.65625
2025-03-12,52136.609375,42746.55859375,298223.25
2025-03-13,52653.6328125,42564.58203125,297334.375
2025-03-14,53514.6796875,42907.5390625,300401.96875
2025-03-17,53959.9453125,42818.55078125,306087.25
2025-03-18,54281.36328125,42714.5625,308042.0
2025-03-19,54425.85546875,43295.48828125,314160.25
2025-03-20,54435.68359375,43317.48828125,318034.75
2025-03-24,53498.953125,43294.48828125,313064.375
2025-03-25,55335.06640625,43994.40234375,320532.4375
2025-03-26,55172.8828125,43316.0,326532.6875
2025-03-27,53587.4140625,43570.0,322113.25
2025-03-28,52211.3125,43800.0,312689.4375
2025-03-31,50222.84375,43945.0,310226.75
2025-04-01,49822.79296875,44786.0,310877.65625
2025-04-02,51116.328125,45517.0,298862.1875
2025-04-03,48460.44921875,43800.0,279612.625
2025-04-04,44434.36328125,43131.0,268036.09375
2025-04-07,45378.9609375,42800.0,273071.4375
2025-04-08,45356.35546875,43505.0,288963.4375
2025-04-09,43990.08203125,42390.0,282464.25
2025-04-10,47490.296875,43203.0,297962.28125
2025-04-11,47967.01953125,43165.0,296803.4375
2025-04-14,48753.36328125,44425.0,305558.34375
2025-04-15,50149.125,44983.0,307161.125
2025-04-16,49013.83984375,45865.0,307961.03125
2025-04-17,49000.078125,45526.0,309172.875
2025-04-22,50005.6171875,45879.0,310456.71875
2025-04-23,51603.86328125,46215.0,332756.875
2025-04-24,52732.265625,46326.0,338958.09375
2025-04-25,52493.4140625,46631.0,345244.3125
2025-04-29,52178.875,46746.0,348368.90625
2025-04-30,49421.75390625,46750.0,344161.4375
2025-05-02,51456.421875,47138.0,340646.875
2025-05-05,50566.87109375,46874.0,337010.34375
2025-05-06,49583.9375,47074.0,338241.1875
2025-05-07,49490.55859375,46800.0,337843.25
2025-05-08,48596.09375,47211.0,340350.9375
2025-05-09,49221.23828125,47429.0,342004.71875
2025-05-12,51225.43359375,47398.0,347556.0
2025-05-13,53407.5390625,47687.0,349659.75
2025-05-14,52488.5,47539.0,353226.0
2025-05-15,50605.203125,47500.0,353000.0
2025-05-16,48930.2890625,47941.0,350218.0
2025-05-19,48836.91015625,47707.0,348981.0
2025-05-20,49557.3984375,47500.0,344199.0
2025-05-21,50444.00390625,47100.0,345920.0
2025-05-22,50187.45703125,46448.0,342800.0
2025-05-23,52119.8984375,46707.0,342000.0
2025-05-26,53638.52734375,46876.0,346208.0
2025-05-27,52658.546875,47678.0,341650.0
2025-05-28,52193.62109375,46673.0,345580.0
2025-05-29,51899.72265625,47444.0,343046.0
2025-05-30,52778.46484375,47632.0,344641.0
2025-06-02,53826.0,47085.0,344861.0
2025-06-03,52600.0,47057.0,342664.0
2025-06-04,53215.0,47480.0,344696.0
2025-06-05,55240.0,47284.0,350105.0
2025-06-06,53274.0,46460.0,351443.0
2025-06-09,52570.0,46074.0,347281.0
2025-06-10,52582.0,46840.0,352500.0
2025-06-11,51694.0,46200.0,349349.0
2025-06-12,51260.0,46226.0,351501.0
2025-06-13,50725.0,44387.0,345143.0
2025-06-17,51040.0,44433.0,342096.0
2025-06-18,50489.0,44554.0,342989.0
2025-06-19,49350.0,45481.0,345100.0
2025-06-20,48900.0,45843.0,348019.0
